Date,Load,Temperature
2020-01-01,1455.0,25.166666666666668
2020-01-02,1460.0,25.333333333333332
2020-01-03,1465.0,25.5
2020-01-04,1470.0,25.666666666666668
2020-01-05,1475.0,25.833333333333332
2020-01-06,1480.0,26.0
2020-01-07,1485.0,26.166666666666668
2020-01-08,1490.0,26.333333333333332
2020-01-09,1495.0,26.5
2020-01-10,1500.0,26.666666666666668
2020-01-11,1505.0,26.833333333333332
2020-01-12,1510.0,27.0
2020-01-13,1515.0,27.166666666666668
2020-01-14,1520.0,27.333333333333332
2020-01-15,1525.0,27.5
2020-01-16,1530.0,27.666666666666668
2020-01-17,1535.0,27.833333333333332
2020-01-18,1540.0,28.0
2020-01-19,1545.0,28.166666666666668
2020-01-20,1550.0,28.333333333333332
2020-01-21,1555.0,28.5
2020-01-22,1560.0,28.666666666666668
2020-01-23,1565.0,28.833333333333332
2020-01-24,1570.0,29.0
2020-01-25,1575.0,29.166666666666668
2020-01-26,1580.0,29.333333333333336
2020-01-27,1585.0,29.5
2020-01-28,1590.0,29.666666666666668
2020-01-29,1595.0,29.833333333333332
2020-01-30,1450.0,30.0
2020-01-31,1454.1666666666667,30.166666666666668
2020-02-01,1458.3333333333333,30.333333333333332
2020-02-02,1462.5,30.5
2020-02-03,1466.6666666666665,30.666666666666664
2020-02-04,1470.8333333333335,30.833333333333336
2020-02-05,1475.0,31.0
2020-02-06,1479.1666666666667,31.166666666666668
2020-02-07,1483.3333333333333,31.333333333333332
2020-02-08,1487.5,31.5
2020-02-09,1491.6666666666665,31.666666666666664
2020-02-10,1495.8333333333335,31.833333333333336
2020-02-11,1500.0,32.0
2020-02-12,1504.1666666666665,32.166666666666664
2020-02-13,1508.3333333333335,32.333333333333336
2020-02-14,1512.5,32.5
2020-02-15,1516.6666666666665,32.666666666666664
2020-02-16,1520.8333333333335,32.833333333333336
2020-02-17,1525.0,33.0
2020-02-18,1529.1666666666665,33.166666666666664
2020-02-19,1533.3333333333335,33.333333333333336
2020-02-20,1537.5,33.5
2020-02-21,1541.6666666666667,33.66666666666667
2020-02-22,1545.8333333333333,33.83333333333333
2020-02-23,1550.0,34.0
2020-02-24,1554.1666666666665,34.166666666666664
2020-02-25,1558.3333333333335,34.333333333333336
2020-02-26,1562.5,34.5
2020-02-27,1566.6666666666665,34.666666666666664
2020-02-28,1570.8333333333333,34.83333333333333
2020-02-29,1575.0,35.0
2020-03-01,1579.1666666666665,35.166666666666664
2020-03-02,1583.3333333333335,35.333333333333336
2020-03-03,1587.5,35.5
2020-03-04,1591.6666666666665,35.666666666666664
2020-03-05,1595.8333333333333,35.83333333333333
2020-03-06,1600.0,36.0
2020-03-07,1604.1666666666667,36.16666666666667
2020-03-08,1608.3333333333333,36.33333333333333
2020-03-09,1612.5,36.5
2020-03-10,1616.6666666666667,36.66666666666667
2020-03-11,1620.8333333333335,36.833333333333336
2020-03-12,1625.0,37.0
2020-03-13,1629.1666666666665,37.166666666666664
2020-03-14,1633.3333333333335,37.333333333333336
2020-03-15,1637.5,37.5
2020-03-16,1641.6666666666665,37.666666666666664
2020-03-17,1645.8333333333335,37.833333333333336
2020-03-18,1650.0,38.0
2020-03-19,1654.1666666666665,38.166666666666664
2020-03-20,1658.3333333333333,38.33333333333333
2020-03-21,1662.5,38.5
2020-03-22,1666.6666666666667,38.66666666666667
2020-03-23,1670.8333333333333,38.83333333333333
2020-03-24,1675.0,39.0
2020-03-25,1679.1666666666667,39.16666666666667
2020-03-26,1683.3333333333335,39.333333333333336
2020-03-27,1687.5,39.5
2020-03-28,1691.6666666666665,39.666666666666664
2020-03-29,1695.8333333333335,39.833333333333336
2020-03-30,1450.0,40.0
2020-03-31,1451.6666666666667,40.166666666666664
2020-04-01,1453.3333333333333,40.333333333333336
2020-04-02,1455.0,40.5
2020-04-03,1456.6666666666667,40.666666666666664
2020-04-04,1458.3333333333333,40.83333333333333
2020-04-05,1460.0,41.0
2020-04-06,1461.6666666666667,41.16666666666667
2020-04-07,1463.3333333333333,41.33333333333333
2020-04-08,1465.0,41.5
2020-04-09,1466.6666666666667,41.66666666666667
2020-04-10,1468.3333333333333,41.83333333333333
2020-04-11,1470.0,42.0
2020-04-12,1471.6666666666667,42.166666666666664
2020-04-13,1473.3333333333333,42.333333333333336
2020-04-14,1475.0,42.5
2020-04-15,1476.6666666666667,42.666666666666664
2020-04-16,1478.3333333333333,42.833333333333336
2020-04-17,1480.0,43.0
2020-04-18,1481.6666666666667,43.16666666666667
2020-04-19,1483.3333333333333,43.33333333333333
2020-04-20,1485.0,43.5
2020-04-21,1486.6666666666667,43.66666666666667
2020-04-22,1488.3333333333333,43.83333333333333
2020-04-23,1490.0,44.0
2020-04-24,1491.6666666666667,44.16666666666667
2020-04-25,1493.3333333333333,44.33333333333333
2020-04-26,1495.0,44.5
2020-04-27,1496.6666666666667,44.666666666666664
2020-04-28,1498.3333333333333,44.833333333333336
2020-04-29,1500.0,45.0
2020-04-30,1501.6666666666667,45.166666666666664
2020-05-01,1498.1308411214952,44.81308411214953
2020-05-02,1497.196261682243,44.7196261682243
2020-05-03,1496.2616822429907,44.626168224299064
2020-05-04,1495.3271028037384,44.532710280373834
2020-05-05,1494.392523364486,44.4392523364486
2020-05-06,1493.4579439252336,44.345794392523366
2020-05-07,1492.5233644859813,44.25233644859813
2020-05-08,1491.588785046729,44.1588785046729
2020-05-09,1490.6542056074766,44.06542056074766
2020-05-10,1489.7196261682243,43.97196261682243
2020-05-11,1488.785046728972,43.87850467289719
2020-05-12,1487.8504672897197,43.78504672897196
2020-05-13,1486.9158878504672,43.691588785046726
2020-05-14,1485.981308411215,43.598130841121495
2020-05-15,1485.0467289719627,43.504672897196265
2020-05-16,1484.1121495327102,43.41121495327103
2020-05-17,1483.177570093458,43.3177570093458
2020-05-18,1482.2429906542056,43.22429906542056
2020-05-19,1481.3084112149534,43.13084112149533
2020-05-20,1480.3738317757009,43.03738317757009
2020-05-21,1479.4392523364486,42.94392523364486
2020-05-22,1478.5046728971963,42.850467289719624
2020-05-23,1477.570093457944,42.757009345794394
2020-05-24,1476.6355140186915,42.66355140186916
2020-05-25,1475.7009345794393,42.570093457943926
2020-05-26,1474.766355140187,42.47663551401869
2020-05-27,1473.8317757009345,42.38317757009346
2020-05-28,1472.8971962616822,42.28971962616822
2020-05-29,1471.96261682243,42.19626168224299
2020-05-30,1471.0280373831777,42.10280373831776
2020-05-31,1470.0934579439252,42.00934579439252
2020-06-01,1469.1588785046729,41.91588785046729
2020-06-02,1468.2242990654206,41.822429906542055
2020-06-03,1467.2897196261683,41.728971962616825
2020-06-04,1466.3551401869158,41.63551401869159
2020-06-05,1465.4205607476636,41.54205607476636
2020-06-06,1464.4859813084113,41.44859813084112
2020-06-07,1463.5514018691588,41.35514018691589
2020-06-08,1462.6168224299065,41.26168224299065
2020-06-09,1461.6822429906542,41.16822429906542
2020-06-10,1460.7476635514017,41.074766355140184
2020-06-11,1459.8130841121495,40.981308411214954
2020-06-12,1458.8785046728972,40.887850467289724
2020-06-13,1457.943925233645,40.794392523364486
2020-06-14,1457.0093457943924,40.70093457943925
2020-06-15,1456.0747663551401,40.60747663551402
2020-06-16,1455.1401869158879,40.51401869158879
2020-06-17,1454.2056074766356,40.42056074766355
2020-06-18,1453.2710280373833,40.32710280373832
2020-06-19,1452.3364485981308,40.23364485981308
2020-06-20,1451.4018691588785,40.14018691588785
2020-06-21,1450.4672897196263,40.046728971962615
2020-06-22,1698.8317757009347,39.953271028037385
2020-06-23,1696.4953271028037,39.85981308411215
2020-06-24,1694.1588785046729,39.76635514018692
2020-06-25,1691.822429906542,39.67289719626169
2020-06-26,1689.4859813084113,39.57943925233645
2020-06-27,1687.1495327102803,39.48598130841121
2020-06-28,1684.8130841121495,39.39252336448598
2020-06-29,1682.4766355140189,39.29906542056075
2020-06-30,1680.1401869158879,39.205607476635514
2020-07-01,1677.803738317757,39.11214953271028
2020-07-02,1675.4672897196263,39.018691588785046
2020-07-03,1673.1308411214955,38.925233644859816
2020-07-04,1670.7943925233644,38.83177570093458
2020-07-05,1668.4579439252336,38.73831775700935
2020-07-06,1666.1214953271028,38.64485981308411
2020-07-07,1663.785046728972,38.55140186915888
2020-07-08,1661.448598130841,38.45794392523364
2020-07-09,1659.1121495327104,38.36448598130841
2020-07-10,1656.7757009345794,38.271028037383175
2020-07-11,1654.4392523364486,38.177570093457945
2020-07-12,1652.1028037383178,38.084112149532714
2020-07-13,1649.766355140187,37.99065420560748
2020-07-14,1647.429906542056,37.89719626168224
2020-07-15,1645.0934579439252,37.80373831775701
2020-07-16,1642.7570093457944,37.71028037383178
2020-07-17,1640.4205607476636,37.61682242990654
2020-07-18,1638.0841121495328,37.52336448598131
2020-07-19,1635.7476635514017,37.429906542056074
2020-07-20,1633.4112149532712,37.33644859813084
2020-07-21,1631.0747663551401,37.242990654205606
2020-07-22,1628.7383177570093,37.149532710280376
2020-07-23,1626.4018691588785,37.05607476635514
2020-07-24,1624.0654205607477,36.96261682242991
2020-07-25,1621.728971962617,36.86915887850468
2020-07-26,1619.392523364486,36.77570093457944
2020-07-27,1617.056074766355,36.6822429906542
2020-07-28,1614.7196261682243,36.58878504672897
2020-07-29,1612.3831775700935,36.49532710280374
2020-07-30,1610.0467289719627,36.401869158878505
2020-07-31,1607.7102803738317,36.30841121495327
2020-08-01,1605.3738317757009,36.21495327102804
2020-08-02,1603.03738317757,36.12149532710281
2020-08-03,1600.7009345794393,36.02803738317757
2020-08-04,1598.3644859813085,35.93457943925234
2020-08-05,1596.0280373831774,35.8411214953271
2020-08-06,1593.6915887850469,35.74766355140187
2020-08-07,1591.3551401869158,35.654205607476634
2020-08-08,1589.018691588785,35.5607476635514
2020-08-09,1586.6822429906542,35.467289719626166
2020-08-10,1584.3457943925234,35.373831775700936
2020-08-11,1582.0093457943926,35.280373831775705
2020-08-12,1579.6728971962616,35.18691588785047
2020-08-13,1577.3364485981308,35.09345794392523
2020-08-14,1575.0,35.0
2020-08-15,1572.6635514018692,34.90654205607477
2020-08-16,1570.3271028037384,34.81308411214953
2020-08-17,1567.9906542056076,34.7196261682243
2020-08-18,1565.6542056074766,34.626168224299064
2020-08-19,1563.3177570093458,34.532710280373834
2020-08-20,1560.981308411215,34.4392523364486
2020-08-21,1558.6448598130842,34.345794392523366
2020-08-22,1556.3084112149531,34.25233644859813
2020-08-23,1553.9719626168226,34.1588785046729
2020-08-24,1551.6355140186915,34.06542056074766
2020-08-25,1549.2990654205607,33.97196261682243
2020-08-26,1546.96261682243,33.87850467289719
2020-08-27,1544.6261682242991,33.78504672897196
2020-08-28,1542.2897196261683,33.69158878504673
2020-08-29,1539.9532710280373,33.598130841121495
2020-08-30,1537.6168224299065,33.50467289719626
2020-08-31,1535.2803738317757,33.41121495327103
